ISO3,Location,DataId,Indicator,Value,Precision,DHS_CountryCode,CountryName,SurveyYear,SurveyId,IndicatorId,IndicatorOrder,IndicatorType,CharacteristicId,CharacteristicOrder,CharacteristicCategory,CharacteristicLabel,ByVariableId,ByVariableLabel,IsTotal,IsPreferred,SDRID,RegionId,SurveyYearLabel,SurveyType,DenominatorWeighted,DenominatorUnweighted,CILow,CIHigh,LevelRank
BGD,Dhaka before 2015,2737447,Unmet need for family planning,20.6,1,BD,Bangladesh,1994,BD1994DHS,FP_NADM_W_UNT,32933030,I,360005,1360050,Region,Dhaka before 2015,0,,0,1,FPNADMWUNT,BDDHS1994360005,1993-94,DHS,2701,2531,,,1
BGD,Khulna,111907,Unmet need for family planning,15.8,1,BD,Bangladesh,1994,BD1994DHS,FP_NADM_W_UNT,32933030,I,360006,1360060,Region,Khulna,0,,0,1,FPNADMWUNT,BDDHS1994360006,1993-94,DHS,1132,1167,,,1
BGD,Rajshahi/Rangpur,3148755,Unmet need for family planning,16.9,1,BD,Bangladesh,1994,BD1994DHS,FP_NADM_W_UNT,32933030,I,360007,1360070,Region,Rajshahi/Rangpur,0,,0,1,FPNADMWUNT,BDDHS1994360007,1993-94,DHS,2133,2384,,,1
BGD,Barishal,1565681,Demand for family planning satisfied,69.3,1,BD,Bangladesh,1994,BD1994DHS,FP_NADM_W_PDS,32933140,I,360001,1360010,Region,Barishal,0,,0,1,FPNADMWPDS,BDDHS1994360001,1993-94,DHS,389,647,,,1
BGD,Chattogram/Sylhet,4930754,Demand for family planning satisfied,49.6,1,BD,Bangladesh,1994,BD1994DHS,FP_NADM_W_PDS,32933140,I,360002,1360020,Region,Chattogram/Sylhet,0,,0,1,FPNADMWPDS,BDDHS1994360002,1993-94,DHS,1376,1099,,,1
BGD,Chattogram,3256180,Demand for family planning satisfied,49.6,1,BD,Bangladesh,1994,BD1994DHS,FP_NADM_W_PDS,32933140,I,360003,1360030,Region,..Chattogram,0,,0,1,FPNADMWPDS,BDDHS1994360003,1993-94,DHS,1376,1099,,,
BGD,Dhaka before 2015,6123056,Demand for family planning satisfied,68.5,1,BD,Bangladesh,1994,BD1994DHS,FP_NADM_W_PDS,32933140,I,360005,1360050,Region,Dhaka before 2015,0,,0,1,FPNADMWPDS,BDDHS1994360005,1993-94,DHS,1764,1652,,,1
BGD,Khulna,4056591,Demand for family planning satisfied,77.9,1,BD,Bangladesh,1994,BD1994DHS,FP_NADM_W_PDS,32933140,I,360006,1360060,Region,Khulna,0,,0,1,FPNADMWPDS,BDDHS1994360006,1993-94,DHS,810,833,,,1
BGD,Rajshahi/Rangpur,7031734,Demand for family planning satisfied,76.6,1,BD,Bangladesh,1994,BD1994DHS,FP_NADM_W_PDS,32933140,I,360007,1360070,Region,Rajshahi/Rangpur,0,,0,1,FPNADMWPDS,BDDHS1994360007,1993-94,DHS,1541,1724,,,1
BGD,Barishal,1565682,Demand for family planning satisfied by modern methods,54.9,1,BD,Bangladesh,1994,BD1994DHS,FP_NADM_W_PDM,32933150,I,360001,1360010,Region,Barishal,0,,0,1,FPNADMWPDM,BDDHS1994360001,1993-94,DHS,389,647,,,1
BGD,Chattogram/Sylhet,4930755,Demand for family planning satisfied by modern methods,39.7,1,BD,Bangladesh,1994,BD1994DHS,FP_NADM_W_PDM,32933150,I,360002,1360020,Region,Chattogram/Sylhet,0,,0,1,FPNADMWPDM,BDDHS1994360002,1993-94,DHS,1376,1099,,,1
BGD,Chattogram,3256181,Demand for family planning satisfied by modern methods,39.7,1,BD,Bangladesh,1994,BD1994DHS,FP_NADM_W_PDM,32933150,I,360003,1360030,Region,..Chattogram,0,,0,1,FPNADMWPDM,BDDHS1994360003,1993-94,DHS,1376,1099,,,
BGD,Dhaka before 2015,6123057,Demand for family planning satisfied by modern methods,56.4,1,BD,Bangladesh,1994,BD1994DHS,FP_NADM_W_PDM,32933150,I,360005,1360050,Region,Dhaka before 2015,0,,0,1,FPNADMWPDM,BDDHS1994360005,1993-94,DHS,1764,1652,,,1
BGD,Khulna,4056592,Demand for family planning satisfied by modern methods,60.4,1,BD,Bangladesh,1994,BD1994DHS,FP_NADM_W_PDM,32933150,I,360006,1360060,Region,Khulna,0,,0,1,FPNADMWPDM,BDDHS1994360006,1993-94,DHS,810,833,,,1
BGD,Rajshahi/Rangpur,7031735,Demand for family planning satisfied by modern methods,64.4,1,BD,Bangladesh,1994,BD1994DHS,FP_NADM_W_PDM,32933150,I,360007,1360070,Region,Rajshahi/Rangpur,0,,0,1,FPNADMWPDM,BDDHS1994360007,1993-94,DHS,1541,1724,,,1
BGD,Barishal,1428956,Median age at first marriage [Women]: 25-49,14.1,1,BD,Bangladesh,1994,BD1994DHS,MA_AAFM_W_M2B,41633090,I,360001,1360010,Region,Barishal,0,,0,1,MAAAFMWM2B,BDDHS1994360001,1993-94,DHS,,,,,1
BGD,Chattogram/Sylhet,1411880,Median age at first marriage [Women]: 25-49,14.7,1,BD,Bangladesh,1994,BD1994DHS,MA_AAFM_W_M2B,41633090,I,360002,1360020,Region,Chattogram/Sylhet,0,,0,1,MAAAFMWM2B,BDDHS1994360002,1993-94,DHS,,,,,1
BGD,Chattogram,1404607,Median age at first marriage [Women]: 25-49,14.7,1,BD,Bangladesh,1994,BD1994DHS,MA_AAFM_W_M2B,41633090,I,360003,1360030,Region,..Chattogram,0,,0,1,MAAAFMWM2B,BDDHS1994360003,1993-94,DHS,,,,,
BGD,Dhaka before 2015,1404580,Median age at first marriage [Women]: 25-49,14,1,BD,Bangladesh,1994,BD1994DHS,MA_AAFM_W_M2B,41633090,I,360005,1360050,Region,Dhaka before 2015,0,,0,1,MAAAFMWM2B,BDDHS1994360005,1993-94,DHS,,,,,1
BGD,Khulna,1404602,Median age at first marriage [Women]: 25-49,13.7,1,BD,Bangladesh,1994,BD1994DHS,MA_AAFM_W_M2B,41633090,I,360006,1360060,Region,Khulna,0,,0,1,MAAAFMWM2B,BDDHS1994360006,1993-94,DHS,,,,,1
BGD,Rajshahi/Rangpur,6399185,Median age at first marriage [Women]: 25-49,13.8,1,BD,Bangladesh,1994,BD1994DHS,MA_AAFM_W_M2B,41633090,I,360007,1360070,Region,Rajshahi/Rangpur,0,,0,1,MAAAFMWM2B,BDDHS1994360007,1993-94,DHS,,,,,1
BGD,Barishal,7515286,Neonatal mortality rate,63,0,BD,Bangladesh,1994,BD1994DHS,CM_ECMR_C_NNR,63206010,I,360001,1360010,Region,Barishal,14003,Ten years preceding the survey,0,1,CMECMRCNNR,BDDHS1994360001,1993-94,DHS,,,50,77,1
BGD,Chattogram/Sylhet,7610611,Neonatal mortality rate,65,0,BD,Bangladesh,1994,BD1994DHS,CM_ECMR_C_NNR,63206010,I,360002,1360020,Region,Chattogram/Sylhet,14003,Ten years preceding the survey,0,1,CMECMRCNNR,BDDHS1994360002,1993-94,DHS,,,56,75,1
BGD,Chattogram,872791,Neonatal mortality rate,65,0,BD,Bangladesh,1994,BD1994DHS,CM_ECMR_C_NNR,63206010,I,360003,1360030,Region,..Chattogram,14003,Ten years preceding the survey,0,1,CMECMRCNNR,BDDHS1994360003,1993-94,DHS,,,56,75,
BGD,Dhaka before 2015,7766996,Neonatal mortality rate,62,0,BD,Bangladesh,1994,BD1994DHS,CM_ECMR_C_NNR,63206010,I,360005,1360050,Region,Dhaka before 2015,14003,Ten years preceding the survey,0,1,CMECMRCNNR,BDDHS1994360005,1993-94,DHS,,,54,71,1
BGD,Khulna,7560853,Neonatal mortality rate,59,0,BD,Bangladesh,1994,BD1994DHS,CM_ECMR_C_NNR,63206010,I,360006,1360060,Region,Khulna,14003,Ten years preceding the survey,0,1,CMECMRCNNR,BDDHS1994360006,1993-94,DHS,,,47,71,1
BGD,Rajshahi/Rangpur,7650127,Neonatal mortality rate,65,0,BD,Bangladesh,1994,BD1994DHS,CM_ECMR_C_NNR,63206010,I,360007,1360070,Region,Rajshahi/Rangpur,14003,Ten years preceding the survey,0,1,CMECMRCNNR,BDDHS1994360007,1993-94,DHS,,,55,75,1
BGD,Barishal,7852394,Postneonatal mortality rate,39,0,BD,Bangladesh,1994,BD1994DHS,CM_ECMR_C_PNR,63206020,I,360001,1360010,Region,Barishal,14003,Ten years preceding the survey,0,1,CMECMRCPNR,BDDHS1994360001,1993-94,DHS,,,28,50,1
BGD,Chattogram/Sylhet,1722190,Postneonatal mortality rate,38,0,BD,Bangladesh,1994,BD1994DHS,CM_ECMR_C_PNR,63206020,I,360002,1360020,Region,Chattogram/Sylhet,14003,Ten years preceding the survey,0,1,CMECMRCPNR,BDDHS1994360002,1993-94,DHS,,,31,45,1
BGD,Chattogram,1734744,Postneonatal mortality rate,38,0,BD,Bangladesh,1994,BD1994DHS,CM_ECMR_C_PNR,63206020,I,360003,1360030,Region,..Chattogram,14003,Ten years preceding the survey,0,1,CMECMRCPNR,BDDHS1994360003,1993-94,DHS,,,31,45,
BGD,Dhaka before 2015,1734589,Postneonatal mortality rate,43,0,BD,Bangladesh,1994,BD1994DHS,CM_ECMR_C_PNR,63206020,I,360005,1360050,Region,Dhaka before 2015,14003,Ten years preceding the survey,0,1,CMECMRCPNR,BDDHS1994360005,1993-94,DHS,,,35,51,1
BGD,Khulna,7964780,Postneonatal mortality rate,31,0,BD,Bangladesh,1994,BD1994DHS,CM_ECMR_C_PNR,63206020,I,360006,1360060,Region,Khulna,14003,Ten years preceding the survey,0,1,CMECMRCPNR,BDDHS1994360006,1993-94,DHS,,,22,40,1
BGD,Rajshahi/Rangpur,1728466,Postneonatal mortality rate,30,0,BD,Bangladesh,1994,BD1994DHS,CM_ECMR_C_PNR,63206020,I,360007,1360070,Region,Rajshahi/Rangpur,14003,Ten years preceding the survey,0,1,CMECMRCPNR,BDDHS1994360007,1993-94,DHS,,,24,37,1
BGD,Barishal,7817013,Infant mortality rate,102,0,BD,Bangladesh,1994,BD1994DHS,CM_ECMR_C_IMR,63206030,I,360001,1360010,Region,Barishal,14003,Ten years preceding the survey,0,1,CMECMRCIMR,BDDHS1994360001,1993-94,DHS,,,84,120,1
BGD,Chattogram/Sylhet,7942693,Infant mortality rate,103,0,BD,Bangladesh,1994,BD1994DHS,CM_ECMR_C_IMR,63206030,I,360002,1360020,Region,Chattogram/Sylhet,14003,Ten years preceding the survey,0,1,CMECMRCIMR,BDDHS1994360002,1993-94,DHS,,,90,116,1
BGD,Chattogram,1734599,Infant mortality rate,103,0,BD,Bangladesh,1994,BD1994DHS,CM_ECMR_C_IMR,63206030,I,360003,1360030,Region,..Chattogram,14003,Ten years preceding the survey,0,1,CMECMRCIMR,BDDHS1994360003,1993-94,DHS,,,90,116,
BGD,Dhaka before 2015,1734557,Infant mortality rate,105,0,BD,Bangladesh,1994,BD1994DHS,CM_ECMR_C_IMR,63206030,I,360005,1360050,Region,Dhaka before 2015,14003,Ten years preceding the survey,0,1,CMECMRCIMR,BDDHS1994360005,1993-94,DHS,,,94,116,1
BGD,Khulna,7756784,Infant mortality rate,90,0,BD,Bangladesh,1994,BD1994DHS,CM_ECMR_C_IMR,63206030,I,360006,1360060,Region,Khulna,14003,Ten years preceding the survey,0,1,CMECMRCIMR,BDDHS1994360006,1993-94,DHS,,,76,105,1
BGD,Rajshahi/Rangpur,1728566,Infant mortality rate,95,0,BD,Bangladesh,1994,BD1994DHS,CM_ECMR_C_IMR,63206030,I,360007,1360070,Region,Rajshahi/Rangpur,14003,Ten years preceding the survey,0,1,CMECMRCIMR,BDDHS1994360007,1993-94,DHS,,,81,109,1
BGD,Barishal,7638632,Child mortality rate,50,0,BD,Bangladesh,1994,BD1994DHS,CM_ECMR_C_CMR,63206040,I,360001,1360010,Region,Barishal,14003,Ten years preceding the survey,0,1,CMECMRCCMR,BDDHS1994360001,1993-94,DHS,,,41,58,1
BGD,Chattogram/Sylhet,7724178,Child mortality rate,71,0,BD,Bangladesh,1994,BD1994DHS,CM_ECMR_C_CMR,63206040,I,360002,1360020,Region,Chattogram/Sylhet,14003,Ten years preceding the survey,0,1,CMECMRCCMR,BDDHS1994360002,1993-94,DHS,,,60,83,1
BGD,Chattogram,7591380,Child mortality rate,71,0,BD,Bangladesh,1994,BD1994DHS,CM_ECMR_C_CMR,63206040,I,360003,1360030,Region,..Chattogram,14003,Ten years preceding the survey,0,1,CMECMRCCMR,BDDHS1994360003,1993-94,DHS,,,60,83,
BGD,Dhaka before 2015,7531242,Child mortality rate,58,0,BD,Bangladesh,1994,BD1994DHS,CM_ECMR_C_CMR,63206040,I,360005,1360050,Region,Dhaka before 2015,14003,Ten years preceding the survey,0,1,CMECMRCCMR,BDDHS1994360005,1993-94,DHS,,,48,67,1
BGD,Khulna,7645067,Child mortality rate,25,0,BD,Bangladesh,1994,BD1994DHS,CM_ECMR_C_CMR,63206040,I,360006,1360060,Region,Khulna,14003,Ten years preceding the survey,0,1,CMECMRCCMR,BDDHS1994360006,1993-94,DHS,,,16,34,1
BGD,Rajshahi/Rangpur,7978408,Child mortality rate,44,0,BD,Bangladesh,1994,BD1994DHS,CM_ECMR_C_CMR,63206040,I,360007,1360070,Region,Rajshahi/Rangpur,14003,Ten years preceding the survey,0,1,CMECMRCCMR,BDDHS1994360007,1993-94,DHS,,,36,52,1
BGD,Barishal,7471097,Under-five mortality rate,147,0,BD,Bangladesh,1994,BD1994DHS,CM_ECMR_C_U5M,63206050,I,360001,1360010,Region,Barishal,14003,Ten years preceding the survey,0,1,CMECMRCU5M,BDDHS1994360001,1993-94,DHS,,,126,167,1
BGD,Chattogram/Sylhet,7807483,Under-five mortality rate,167,0,BD,Bangladesh,1994,BD1994DHS,CM_ECMR_C_U5M,63206050,I,360002,1360020,Region,Chattogram/Sylhet,14003,Ten years preceding the survey,0,1,CMECMRCU5M,BDDHS1994360002,1993-94,DHS,,,149,186,1
BGD,Chattogram,7926541,Under-five mortality rate,167,0,BD,Bangladesh,1994,BD1994DHS,CM_ECMR_C_U5M,63206050,I,360003,1360030,Region,..Chattogram,14003,Ten years preceding the survey,0,1,CMECMRCU5M,BDDHS1994360003,1993-94,DHS,,,149,186,
BGD,Dhaka before 2015,7924325,Under-five mortality rate,157,0,BD,Bangladesh,1994,BD1994DHS,CM_ECMR_C_U5M,63206050,I,360005,1360050,Region,Dhaka before 2015,14003,Ten years preceding the survey,0,1,CMECMRCU5M,BDDHS1994360005,1993-94,DHS,,,142,172,1
BGD,Khulna,1734649,Under-five mortality rate,113,0,BD,Bangladesh,1994,BD1994DHS,CM_ECMR_C_U5M,63206050,I,360006,1360060,Region,Khulna,14003,Ten years preceding the survey,0,1,CMECMRCU5M,BDDHS1994360006,1993-94,DHS,,,96,130,1
BGD,Rajshahi/Rangpur,7741958,Under-five mortality rate,135,0,BD,Bangladesh,1994,BD1994DHS,CM_ECMR_C_U5M,63206050,I,360007,1360070,Region,Rajshahi/Rangpur,14003,Ten years preceding the survey,0,1,CMECMRCU5M,BDDHS1994360007,1993-94,DHS,,,117,153,1
BGD,Barishal,2821971,Antenatal care from a skilled provider,18.8,1,BD,Bangladesh,1994,BD1994DHS,RH_ANCP_W_SKP,83363120,I,360001,1360010,Region,Barishal,14000,Three years preceding the survey,0,0,RHANCPWSKP,BDDHS1994360001,1993-94,DHS,228,371,,,1
BGD,Barishal,1317263,Antenatal care from a skilled provider,20.3,1,BD,Bangladesh,1994,BD1994DHS,RH_ANCP_W_SKP,83363120,I,360001,1360010,Region,Barishal,14002,Two years preceding the survey,0,1,RHANCPWSKP,BDDHS1994360001,1993-94,DHS,166,270,,,1
BGD,Chattogram/Sylhet,5937390,Antenatal care from a skilled provider,18.3,1,BD,Bangladesh,1994,BD1994DHS,RH_ANCP_W_SKP,83363120,I,360002,1360020,Region,Chattogram/Sylhet,14000,Three years preceding the survey,0,0,RHANCPWSKP,BDDHS1994360002,1993-94,DHS,1100,868,,,1
BGD,Chattogram/Sylhet,4843013,Antenatal care from a skilled provider,18.8,1,BD,Bangladesh,1994,BD1994DHS,RH_ANCP_W_SKP,83363120,I,360002,1360020,Region,Chattogram/Sylhet,14002,Two years preceding the survey,0,1,RHANCPWSKP,BDDHS1994360002,1993-94,DHS,784,621,,,1
BGD,Chattogram,7015015,Antenatal care from a skilled provider,18.3,1,BD,Bangladesh,1994,BD1994DHS,RH_ANCP_W_SKP,83363120,I,360003,1360030,Region,..Chattogram,14000,Three years preceding the survey,0,0,RHANCPWSKP,BDDHS1994360003,1993-94,DHS,1100,868,,,
BGD,Chattogram,1302957,Antenatal care from a skilled provider,18.8,1,BD,Bangladesh,1994,BD1994DHS,RH_ANCP_W_SKP,83363120,I,360003,1360030,Region,..Chattogram,14002,Two years preceding the survey,0,1,RHANCPWSKP,BDDHS1994360003,1993-94,DHS,784,621,,,
BGD,Dhaka before 2015,5106295,Antenatal care from a skilled provider,25.8,1,BD,Bangladesh,1994,BD1994DHS,RH_ANCP_W_SKP,83363120,I,360005,1360050,Region,Dhaka before 2015,14000,Three years preceding the survey,0,0,RHANCPWSKP,BDDHS1994360005,1993-94,DHS,1107,1034,,,1
BGD,Dhaka before 2015,2815568,Antenatal care from a skilled provider,26.3,1,BD,Bangladesh,1994,BD1994DHS,RH_ANCP_W_SKP,83363120,I,360005,1360050,Region,Dhaka before 2015,14002,Two years preceding the survey,0,1,RHANCPWSKP,BDDHS1994360005,1993-94,DHS,774,724,,,1
BGD,Khulna,7793689,Antenatal care from a skilled provider,20.1,1,BD,Bangladesh,1994,BD1994DHS,RH_ANCP_W_SKP,83363120,I,360006,1360060,Region,Khulna,14000,Three years preceding the survey,0,0,RHANCPWSKP,BDDHS1994360006,1993-94,DHS,397,404,,,1
BGD,Khulna,5929012,Antenatal care from a skilled provider,22.8,1,BD,Bangladesh,1994,BD1994DHS,RH_ANCP_W_SKP,83363120,I,360006,1360060,Region,Khulna,14002,Two years preceding the survey,0,1,RHANCPWSKP,BDDHS1994360006,1993-94,DHS,260,265,,,1
BGD,Rajshahi/Rangpur,6202347,Antenatal care from a skilled provider,14.3,1,BD,Bangladesh,1994,BD1994DHS,RH_ANCP_W_SKP,83363120,I,360007,1360070,Region,Rajshahi/Rangpur,14000,Three years preceding the survey,0,0,RHANCPWSKP,BDDHS1994360007,1993-94,DHS,794,892,,,1
BGD,Rajshahi/Rangpur,5346395,Antenatal care from a skilled provider,15,1,BD,Bangladesh,1994,BD1994DHS,RH_ANCP_W_SKP,83363120,I,360007,1360070,Region,Rajshahi/Rangpur,14002,Two years preceding the survey,0,1,RHANCPWSKP,BDDHS1994360007,1993-94,DHS,514,577,,,1
BGD,Barishal,4384166,Antenatal visits for pregnancy: 4+ visits,4.2,1,BD,Bangladesh,1994,BD1994DHS,RH_ANCN_W_N4P,83403040,I,360001,1360010,Region,Barishal,14000,Three years preceding the survey,0,0,RHANCNWN4P,BDDHS1994360001,1993-94,DHS,228,371,,,1
BGD,Barishal,5801055,Antenatal visits for pregnancy: 4+ visits,5,1,BD,Bangladesh,1994,BD1994DHS,RH_ANCN_W_N4P,83403040,I,360001,1360010,Region,Barishal,14002,Two years preceding the survey,0,1,RHANCNWN4P,BDDHS1994360001,1993-94,DHS,166,270,,,1
BGD,Chattogram/Sylhet,7251884,Antenatal visits for pregnancy: 4+ visits,4.1,1,BD,Bangladesh,1994,BD1994DHS,RH_ANCN_W_N4P,83403040,I,360002,1360020,Region,Chattogram/Sylhet,14000,Three years preceding the survey,0,0,RHANCNWN4P,BDDHS1994360002,1993-94,DHS,1100,868,,,1
BGD,Chattogram/Sylhet,5134356,Antenatal visits for pregnancy: 4+ visits,4.5,1,BD,Bangladesh,1994,BD1994DHS,RH_ANCN_W_N4P,83403040,I,360002,1360020,Region,Chattogram/Sylhet,14002,Two years preceding the survey,0,1,RHANCNWN4P,BDDHS1994360002,1993-94,DHS,784,621,,,1
BGD,Chattogram,4089366,Antenatal visits for pregnancy: 4+ visits,4.1,1,BD,Bangladesh,1994,BD1994DHS,RH_ANCN_W_N4P,83403040,I,360003,1360030,Region,..Chattogram,14000,Three years preceding the survey,0,0,RHANCNWN4P,BDDHS1994360003,1993-94,DHS,1100,868,,,
BGD,Chattogram,2685995,Antenatal visits for pregnancy: 4+ visits,4.5,1,BD,Bangladesh,1994,BD1994DHS,RH_ANCN_W_N4P,83403040,I,360003,1360030,Region,..Chattogram,14002,Two years preceding the survey,0,1,RHANCNWN4P,BDDHS1994360003,1993-94,DHS,784,621,,,
BGD,Dhaka before 2015,6931176,Antenatal visits for pregnancy: 4+ visits,9.4,1,BD,Bangladesh,1994,BD1994DHS,RH_ANCN_W_N4P,83403040,I,360005,1360050,Region,Dhaka before 2015,14000,Three years preceding the survey,0,0,RHANCNWN4P,BDDHS1994360005,1993-94,DHS,1107,1034,,,1
BGD,Dhaka before 2015,4550228,Antenatal visits for pregnancy: 4+ visits,9.2,1,BD,Bangladesh,1994,BD1994DHS,RH_ANCN_W_N4P,83403040,I,360005,1360050,Region,Dhaka before 2015,14002,Two years preceding the survey,0,1,RHANCNWN4P,BDDHS1994360005,1993-94,DHS,774,724,,,1
BGD,Khulna,7796405,Antenatal visits for pregnancy: 4+ visits,3.7,1,BD,Bangladesh,1994,BD1994DHS,RH_ANCN_W_N4P,83403040,I,360006,1360060,Region,Khulna,14000,Three years preceding the survey,0,0,RHANCNWN4P,BDDHS1994360006,1993-94,DHS,397,404,,,1
BGD,Khulna,7274880,Antenatal visits for pregnancy: 4+ visits,4.5,1,BD,Bangladesh,1994,BD1994DHS,RH_ANCN_W_N4P,83403040,I,360006,1360060,Region,Khulna,14002,Two years preceding the survey,0,1,RHANCNWN4P,BDDHS1994360006,1993-94,DHS,260,265,,,1
BGD,Rajshahi/Rangpur,3455845,Antenatal visits for pregnancy: 4+ visits,3.6,1,BD,Bangladesh,1994,BD1994DHS,RH_ANCN_W_N4P,83403040,I,360007,1360070,Region,Rajshahi/Rangpur,14000,Three years preceding the survey,0,0,RHANCNWN4P,BDDHS1994360007,1993-94,DHS,794,892,,,1
BGD,Rajshahi/Rangpur,3218641,Antenatal visits for pregnancy: 4+ visits,3.9,1,BD,Bangladesh,1994,BD1994DHS,RH_ANCN_W_N4P,83403040,I,360007,1360070,Region,Rajshahi/Rangpur,14002,Two years preceding the survey,0,1,RHANCNWN4P,BDDHS1994360007,1993-94,DHS,514,577,,,1
BGD,Barishal,1317329,Place of delivery: Health facility,1.5,1,BD,Bangladesh,1994,BD1994DHS,RH_DELP_C_DHF,83566070,I,360001,1360010,Region,Barishal,14000,Three years preceding the survey,0,0,RHDELPCDHF,BDDHS1994360001,1993-94,DHS,253,412,,,1
BGD,Barishal,2621578,Place of delivery: Health facility,1.1,1,BD,Bangladesh,1994,BD1994DHS,RH_DELP_C_DHF,83566070,I,360001,1360010,Region,Barishal,14002,Two years preceding the survey,0,1,RHDELPCDHF,BDDHS1994360001,1993-94,DHS,171,279,,,1
BGD,Chattogram/Sylhet,6990817,Place of delivery: Health facility,2.1,1,BD,Bangladesh,1994,BD1994DHS,RH_DELP_C_DHF,83566070,I,360002,1360020,Region,Chattogram/Sylhet,14000,Three years preceding the survey,0,0,RHDELPCDHF,BDDHS1994360002,1993-94,DHS,1190,942,,,1
BGD,Chattogram/Sylhet,4812708,Place of delivery: Health facility,2.3,1,BD,Bangladesh,1994,BD1994DHS,RH_DELP_C_DHF,83566070,I,360002,1360020,Region,Chattogram/Sylhet,14002,Two years preceding the survey,0,1,RHDELPCDHF,BDDHS1994360002,1993-94,DHS,803,637,,,1
BGD,Chattogram,3895458,Place of delivery: Health facility,2.1,1,BD,Bangladesh,1994,BD1994DHS,RH_DELP_C_DHF,83566070,I,360003,1360030,Region,..Chattogram,14000,Three years preceding the survey,0,0,RHDELPCDHF,BDDHS1994360003,1993-94,DHS,1190,942,,,
BGD,Chattogram,7308354,Place of delivery: Health facility,2.3,1,BD,Bangladesh,1994,BD1994DHS,RH_DELP_C_DHF,83566070,I,360003,1360030,Region,..Chattogram,14002,Two years preceding the survey,0,1,RHDELPCDHF,BDDHS1994360003,1993-94,DHS,803,637,,,
BGD,Dhaka before 2015,6544008,Place of delivery: Health facility,5.7,1,BD,Bangladesh,1994,BD1994DHS,RH_DELP_C_DHF,83566070,I,360005,1360050,Region,Dhaka before 2015,14000,Three years preceding the survey,0,0,RHDELPCDHF,BDDHS1994360005,1993-94,DHS,1196,1119,,,1
BGD,Dhaka before 2015,1303016,Place of delivery: Health facility,4.7,1,BD,Bangladesh,1994,BD1994DHS,RH_DELP_C_DHF,83566070,I,360005,1360050,Region,Dhaka before 2015,14002,Two years preceding the survey,0,1,RHDELPCDHF,BDDHS1994360005,1993-94,DHS,790,741,,,1
BGD,Khulna,7793805,Place of delivery: Health facility,4.6,1,BD,Bangladesh,1994,BD1994DHS,RH_DELP_C_DHF,83566070,I,360006,1360060,Region,Khulna,14000,Three years preceding the survey,0,0,RHDELPCDHF,BDDHS1994360006,1993-94,DHS,428,435,,,1
BGD,Khulna,4990771,Place of delivery: Health facility,5.1,1,BD,Bangladesh,1994,BD1994DHS,RH_DELP_C_DHF,83566070,I,360006,1360060,Region,Khulna,14002,Two years preceding the survey,0,1,RHDELPCDHF,BDDHS1994360006,1993-94,DHS,268,273,,,1
BGD,Rajshahi/Rangpur,455555,Place of delivery: Health facility,2.3,1,BD,Bangladesh,1994,BD1994DHS,RH_DELP_C_DHF,83566070,I,360007,1360070,Region,Rajshahi/Rangpur,14000,Three years preceding the survey,0,0,RHDELPCDHF,BDDHS1994360007,1993-94,DHS,849,957,,,1
BGD,Rajshahi/Rangpur,4116146,Place of delivery: Health facility,2.5,1,BD,Bangladesh,1994,BD1994DHS,RH_DELP_C_DHF,83566070,I,360007,1360070,Region,Rajshahi/Rangpur,14002,Two years preceding the survey,0,1,RHDELPCDHF,BDDHS1994360007,1993-94,DHS,523,588,,,1
BGD,Barishal,6175426,Assistance during delivery from a skilled provider,6.6,1,BD,Bangladesh,1994,BD1994DHS,RH_DELA_C_SKP,83606110,I,360001,1360010,Region,Barishal,14000,Three years preceding the survey,0,0,RHDELACSKP,BDDHS1994360001,1993-94,DHS,253,412,,,1
BGD,Barishal,2692641,Assistance during delivery from a skilled provider,7.3,1,BD,Bangladesh,1994,BD1994DHS,RH_DELA_C_SKP,83606110,I,360001,1360010,Region,Barishal,14002,Two years preceding the survey,0,1,RHDELACSKP,BDDHS1994360001,1993-94,DHS,171,279,,,1
BGD,Chattogram/Sylhet,5014285,Assistance during delivery from a skilled provider,8.2,1,BD,Bangladesh,1994,BD1994DHS,RH_DELA_C_SKP,83606110,I,360002,1360020,Region,Chattogram/Sylhet,14000,Three years preceding the survey,0,0,RHDELACSKP,BDDHS1994360002,1993-94,DHS,1190,942,,,1
BGD,Chattogram/Sylhet,3433130,Assistance during delivery from a skilled provider,8.2,1,BD,Bangladesh,1994,BD1994DHS,RH_DELA_C_SKP,83606110,I,360002,1360020,Region,Chattogram/Sylhet,14002,Two years preceding the survey,0,1,RHDELACSKP,BDDHS1994360002,1993-94,DHS,803,637,,,1
BGD,Chattogram,3949074,Assistance during delivery from a skilled provider,8.2,1,BD,Bangladesh,1994,BD1994DHS,RH_DELA_C_SKP,83606110,I,360003,1360030,Region,..Chattogram,14000,Three years preceding the survey,0,0,RHDELACSKP,BDDHS1994360003,1993-94,DHS,1190,942,,,
BGD,Chattogram,6405620,Assistance during delivery from a skilled provider,8.2,1,BD,Bangladesh,1994,BD1994DHS,RH_DELA_C_SKP,83606110,I,360003,1360030,Region,..Chattogram,14002,Two years preceding the survey,0,1,RHDELACSKP,BDDHS1994360003,1993-94,DHS,803,637,,,
