GHO (CODE),GHO (DISPLAY),GHO (URL),YEAR (DISPLAY),STARTYEAR,ENDYEAR,REGION (CODE),REGION (DISPLAY),COUNTRY (CODE),COUNTRY (DISPLAY),DIMENSION (TYPE),DIMENSION (CODE),DIMENSION (NAME),Numeric,Value,Low,High
NUTRITION_WA_2,"Underweight prevalence among children under 5 years of age   (% weight-for-age <-2 SD), survey-based estimates",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/gho-jme-country-children-aged-5-years-underweight-%28-weight-for-age--2-sd%29-%28-%29,2013,2013,2013,SEAR,South-East Asia,BGD,Bangladesh,WEALTHQUINTILE,WEALTHQUINTILE_WQ1,Q1 (Poorest),41.1,41.1 [39.5-42.7],39.5,42.7
NUTRITION_WH_2,"Wasting prevalence among children under 5 years of age (% weight-for-height <-2 SD), survey-based estimates",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/gho-jme-country-children-aged-5-years-wasted-br-%28-weight-for-height--2-sd%29,2013,2013,2013,SEAR,South-East Asia,BGD,Bangladesh,AGEGROUP,AGEGROUP_MONTHS18-23,18 to 23 months,12.3,12.3 [10.2-14.7],10.2,14.7
NUTRITION_ANT_WHZ_NE2,"Overweight prevalence among children under 5 years of age (% weight-for-height >+2 SD), survey-based estimates",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/gho-jme-overweight-prevalence,2011,2011,2011,SEAR,South-East Asia,BGD,Bangladesh,SEX,SEX_FMLE,Female,2.8,2.8 [1.4-5.6],1.4,5.6
NUTRITION_WA_2,"Underweight prevalence among children under 5 years of age   (% weight-for-age <-2 SD), survey-based estimates",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/gho-jme-country-children-aged-5-years-underweight-%28-weight-for-age--2-sd%29-%28-%29,2000,2000,2000,SEAR,South-East Asia,BGD,Bangladesh,AGEGROUP,AGEGROUP_MONTHS36-41,36 to 41 months,42.8,42.8 [38.8-47.0],38.8,47.0
NUT_CF_MAD,Minimum Acceptable Diet 6-23 months,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/minimum-acceptable-diet-6-23-months,2014,2014,2014,SEAR,South-East Asia,BGD,Bangladesh,HOUSEHOLDWEALTH,HOUSEHOLDWEALTH_WEALTH_TOP60,Wealth - Top 60%,27.6,27.6 [24.9-30.3],24.9,30.3
NUTRITION_ANT_WHZ_NE2,"Overweight prevalence among children under 5 years of age (% weight-for-height >+2 SD), survey-based estimates",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/gho-jme-overweight-prevalence,2013,2013,2013,SEAR,South-East Asia,BGD,Bangladesh,SEX,SEX_FMLE,Female,1.9,1.9 [1.3-2.8],1.3,2.8
NUTRITION_WH_2,"Wasting prevalence among children under 5 years of age (% weight-for-height <-2 SD), survey-based estimates",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/gho-jme-country-children-aged-5-years-wasted-br-%28-weight-for-height--2-sd%29,2013,2013,2013,SEAR,South-East Asia,BGD,Bangladesh,WEALTHQUINTILE,WEALTHQUINTILE_WQ3,Q3,9.5,9.5 [8.4-10.7],8.4,10.7
NUT_CF_ISSSF,"Introduction of solid, semi-solid or soft foods 6-8 months",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/introduction-of-solid--semi-solid-or-soft-foods-6-8-months,2018,2018,2018,SEAR,South-East Asia,BGD,Bangladesh,SEX,SEX_BTSX,Both sexes,78.5,78.5 [73.4-82.9],73.4,82.9
NUTRITION_WH_2,"Wasting prevalence among children under 5 years of age (% weight-for-height <-2 SD), survey-based estimates",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/gho-jme-country-children-aged-5-years-wasted-br-%28-weight-for-height--2-sd%29,2000,2000,2000,SEAR,South-East Asia,BGD,Bangladesh,SEX,SEX_MLE,Male,17.6,17.6 [15.2-20.4],15.2,20.4
NUT_BF_EBF2D,Exclusively breastfed for the first two days after birth,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/exclusively-breastfed-for-the-first-two-days-after-birth,2014,2014,2014,SEAR,South-East Asia,BGD,Bangladesh,WEALTHQUINTILE,WEALTHQUINTILE_WQ4,Q4,72.7,72.7 [68.4-76.7],68.4,76.7
NUTRITION_WA_2,"Underweight prevalence among children under 5 years of age   (% weight-for-age <-2 SD), survey-based estimates",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/gho-jme-country-children-aged-5-years-underweight-%28-weight-for-age--2-sd%29-%28-%29,2018,2018,2018,SEAR,South-East Asia,BGD,Bangladesh,HOUSEHOLDWEALTH,HOUSEHOLDWEALTH_WEALTH_BOTTOM60,Wealth - Bottom 60%,25.1,25.1 [23.6-26.7],23.6,26.7
NUTRITION_WH_3,"Severe wasted prevalence among children under 5 years of age   (% weight-for-height <-3 SD), survey-based estimates",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/gho-jme-country-children-aged-5-years-severe-wasting-br-%28-weight-for-height--3-sd%29,2006,2006,2006,SEAR,South-East Asia,BGD,Bangladesh,SEX,SEX_BTSX,Both sexes,1.6,1.6,,
NCD_BMI_PLUS2C,"Prevalence of obesity among children and adolescents, BMI > +2 standard deviations above the median (crude estimate) (%)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-obesity-among-children-and-adolescents-bmi-2-standard-deviations-above-the-median-%28crude-estimate%29-%28-%29,1994,1994,1994,SEAR,South-East Asia,BGD,Bangladesh,SEX,SEX_BTSX,Both sexes,0.30977407,0.3 [0.1-0.8],0.074638845,0.83815092
NUTRITION_WH_3,"Severe wasted prevalence among children under 5 years of age   (% weight-for-height <-3 SD), survey-based estimates",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/gho-jme-country-children-aged-5-years-severe-wasting-br-%28-weight-for-height--3-sd%29,1997,1997,1997,SEAR,South-East Asia,BGD,Bangladesh,SEX,SEX_MLE,Male,4.7,4.7 [3.6-6.1],3.6,6.1
NCD_BMI_25A,"Prevalence of overweight among adults, BMI &GreaterEqual; 25 (age-standardized estimate) (%)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-overweight-among-adults-bmi--25-%28age-standardized-estimate%29-%28-%29,1992,1992,1992,SEAR,South-East Asia,BGD,Bangladesh,SEX,SEX_FMLE,Female,3.5038345,3.5 [2.6-4.5],2.6312208,4.5087416
NUTRITION_WH_2,"Wasting prevalence among children under 5 years of age (% weight-for-height <-2 SD), survey-based estimates",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/gho-jme-country-children-aged-5-years-wasted-br-%28-weight-for-height--2-sd%29,2013,2013,2013,SEAR,South-East Asia,BGD,Bangladesh,RESIDENCEAREATYPE,RESIDENCEAREATYPE_TOTL,Total,9.6,9.6 [9.1-10.2],9.1,10.2
NUTRITION_ANAEMIA_CHILDREN_PREV,Prevalence of anaemia in children aged 6-59 months (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-anaemia-in-children-under-5-years-%28-%29,2007,2007,2007,SEAR,South-East Asia,BGD,Bangladesh,SEVERITY,SEVERITY_SEVERE,Severe,1.0,1.0 [0.4-2.1],0.4,2.1
NUTRITION_WH_3,"Severe wasted prevalence among children under 5 years of age   (% weight-for-height <-3 SD), survey-based estimates",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/gho-jme-country-children-aged-5-years-severe-wasting-br-%28-weight-for-height--3-sd%29,2022,2022,2022,SEAR,South-East Asia,BGD,Bangladesh,SEX,SEX_MLE,Male,1.1,1.1 [0.5-2.7],0.5,2.7
NUTRITION_WH_3,"Severe wasted prevalence among children under 5 years of age   (% weight-for-height <-3 SD), survey-based estimates",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/gho-jme-country-children-aged-5-years-severe-wasting-br-%28-weight-for-height--3-sd%29,2013,2013,2013,SEAR,South-East Asia,BGD,Bangladesh,SEX,SEX_FMLE,Female,0.7,0.7 [0.3-1.5],0.3,1.5
NUTRITION_WA_2,"Underweight prevalence among children under 5 years of age   (% weight-for-age <-2 SD), survey-based estimates",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/gho-jme-country-children-aged-5-years-underweight-%28-weight-for-age--2-sd%29-%28-%29,1999,1999,1999,SEAR,South-East Asia,BGD,Bangladesh,SEX,SEX_BTSX,Both sexes,49.5,49.5,,
NUTRITION_WA_2,"Underweight prevalence among children under 5 years of age   (% weight-for-age <-2 SD), survey-based estimates",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/gho-jme-country-children-aged-5-years-underweight-%28-weight-for-age--2-sd%29-%28-%29,2004,2004,2004,SEAR,South-East Asia,BGD,Bangladesh,SEX,SEX_FMLE,Female,44.3,44.3 [41.8-46.7],41.8,46.7
NCD_BMI_PLUS1C,"Prevalence of overweight among children and adolescents, BMI > +1 standard deviations above the median (crude estimate) (%)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-overweight-among-children-and-adolescents-bmi-1-standard-deviations-above-the-median-%28crude-estimate%29-%28-%29,1999,1999,1999,SEAR,South-East Asia,BGD,Bangladesh,SEX,SEX_BTSX,Both sexes,2.7494967,2.7 [1.6-4.4],1.5516509,4.401641
NUTRITION_WH_2,"Wasting prevalence among children under 5 years of age (% weight-for-height <-2 SD), survey-based estimates",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/gho-jme-country-children-aged-5-years-wasted-br-%28-weight-for-height--2-sd%29,2000,2000,2000,SEAR,South-East Asia,BGD,Bangladesh,RESIDENCEAREATYPE,RESIDENCEAREATYPE_RUR,Rural,12.8,12.8 [11.6-14.0],11.6,14.0
NUTRITION_ANT_HAZ_NE2,"Stunting prevalence among children under 5 years of age (% height-for-age <-2 SD), survey-based estimates",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/gho-jme-country-children-aged-5-years-stunted-%28-height-for-age--2-sd%29,2014,2014,2014,SEAR,South-East Asia,BGD,Bangladesh,AGEGROUP,AGEGROUP_MONTHS48-59,48 to 59 months,38.8,38.8 [35.4-42.3],35.4,42.3
NUTRITION_WH_3,"Severe wasted prevalence among children under 5 years of age   (% weight-for-height <-3 SD), survey-based estimates",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/gho-jme-country-children-aged-5-years-severe-wasting-br-%28-weight-for-height--3-sd%29,2002,2002,2002,SEAR,South-East Asia,BGD,Bangladesh,WEALTHDECILE,WEALTHDECILE_TOTL,Total,2.1,2.1,,
NUT_BF_EVBF,Ever breastfed,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/ever-breastfed,2018,2018,2018,SEAR,South-East Asia,BGD,Bangladesh,HOUSEHOLDWEALTH,HOUSEHOLDWEALTH_TOTL,Total,97.4,97.4 [96.7-98.0],96.7,98.0
NUTRITION_WA_2,"Underweight prevalence among children under 5 years of age   (% weight-for-age <-2 SD), survey-based estimates",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/gho-jme-country-children-aged-5-years-underweight-%28-weight-for-age--2-sd%29-%28-%29,2004,2004,2004,SEAR,South-East Asia,BGD,Bangladesh,SEX,SEX_MLE,Male,44.1,44.1 [39.4-48.9],39.4,48.9
NUT_BF_CBF,Continued breastfeeding 12-23 months,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/continued-breastfeeding-12-23-months,2018,2018,2018,SEAR,South-East Asia,BGD,Bangladesh,EDUCATIONLEVEL,EDUCATIONLEVEL_EDUC_HIGHER,Higher education,89.2,89.2 [84.5-92.7],84.5,92.7
NUTRITION_ANT_WHZ_NE2,"Overweight prevalence among children under 5 years of age (% weight-for-height >+2 SD), survey-based estimates",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/gho-jme-overweight-prevalence,2022,2022,2022,SEAR,South-East Asia,BGD,Bangladesh,AGEGROUP,AGEGROUP_MONTHS36-41,36 to 41 months,0.9,0.9 [0.2-3.3],0.2,3.3
NUTRITION_WH_2,"Wasting prevalence among children under 5 years of age (% weight-for-height <-2 SD), survey-based estimates",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/gho-jme-country-children-aged-5-years-wasted-br-%28-weight-for-height--2-sd%29,2011,2011,2011,SEAR,South-East Asia,BGD,Bangladesh,WEALTHQUINTILE,WEALTHQUINTILE_WQ5,Q5 (Richest),12.5,12.5 [10.7-14.5],10.7,14.5
NUTRITION_ANT_WHZ_NE2,"Overweight prevalence among children under 5 years of age (% weight-for-height >+2 SD), survey-based estimates",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/gho-jme-overweight-prevalence,2013,2013,2013,SEAR,South-East Asia,BGD,Bangladesh,AGEGROUP,AGEGROUP_MONTHS36-47,36 to 47 months,1.6,1.6 [1.1-2.4],1.1,2.4
NUTRITION_ANT_HAZ_NE2,"Stunting prevalence among children under 5 years of age (% height-for-age <-2 SD), survey-based estimates",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/gho-jme-country-children-aged-5-years-stunted-%28-height-for-age--2-sd%29,1991,1991,1991,SEAR,South-East Asia,BGD,Bangladesh,SEX,SEX_BTSX,Both sexes,73.6,73.6,,
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-obesity-among-adults-bmi--30-%28age-standardized-estimate%29-%28-%29,2002,2002,2002,SEAR,South-East Asia,BGD,Bangladesh,SEX,SEX_MLE,Male,0.64634252,0.6 [0.5-0.9],0.45000734,0.89971954
NUTRITION_ANT_WHZ_NE2,"Overweight prevalence among children under 5 years of age (% weight-for-height >+2 SD), survey-based estimates",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/gho-jme-overweight-prevalence,2018,2018,2018,SEAR,South-East Asia,BGD,Bangladesh,SEX,SEX_FMLE,Female,1.7,1.7 [1.3-2.3],1.3,2.3
NUTRITION_ANT_WHZ_NE2,"Overweight prevalence among children under 5 years of age (% weight-for-height >+2 SD), survey-based estimates",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/gho-jme-overweight-prevalence,2007,2007,2007,SEAR,South-East Asia,BGD,Bangladesh,SEX,SEX_FMLE,Female,0.6,0.6 [0.2-1.7],0.2,1.7
NCD_BMI_25C,"Prevalence of overweight among adults, BMI &GreaterEqual; 25 (crude estimate) (%)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-overweight-among-adults-bmi-greaterequal-25-%28crude-estimate%29-%28-%29,2017,2017,2017,SEAR,South-East Asia,BGD,Bangladesh,SEX,SEX_BTSX,Both sexes,21.076868,21.1 [20.1-22.1],20.06232,22.073963
NUT_CF_MMF,Minimum Meal Frequency 6-23 months,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/minimum-meal-frequency-6-23-months,2018,2018,2018,SEAR,South-East Asia,BGD,Bangladesh,AGEGROUP,AGEGROUP_MONTHS16-19,16 to 19 months,86.1,86.1 [82.5-89.0],82.5,89.0
NUTRITION_ANT_WHZ_NE2,"Overweight prevalence among children under 5 years of age (% weight-for-height >+2 SD), survey-based estimates",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/gho-jme-overweight-prevalence,2011,2011,2011,SEAR,South-East Asia,BGD,Bangladesh,AGEGROUP,AGEGROUP_MONTHS48-53,48 to 53 months,1.1,1.1 [0.5-2.5],0.5,2.5
NUTRITION_ANAEMIA_REPRODUCTIVEAGE_NUM,Number of women of reproductive age (aged 15-49 years) with anaemia (thousands),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/anaemia-in-women-of-reproductive-age-number-%28in-thousands%29,2000,2000,2000,SEAR,South-East Asia,BGD,Bangladesh,SEX,SEX_FMLE,Female,11238.6,11 238.6 [7199.6-16 325.8],7199.6,16325.8
NUTRITION_ANT_HAZ_NE2,"Stunting prevalence among children under 5 years of age (% height-for-age <-2 SD), survey-based estimates",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/gho-jme-country-children-aged-5-years-stunted-%28-height-for-age--2-sd%29,2019,2019,2019,SEAR,South-East Asia,BGD,Bangladesh,SEX,SEX_MLE,Male,35.1,35.1 [31.8-38.6],31.8,38.6
NUTRITION_ANT_WHZ_NE2,"Overweight prevalence among children under 5 years of age (% weight-for-height >+2 SD), survey-based estimates",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/gho-jme-overweight-prevalence,2007,2007,2007,SEAR,South-East Asia,BGD,Bangladesh,AGEGROUP,AGEGROUP_MONTHS0-11,0 to 11 months,1.5,1.5 [0.8-2.8],0.8,2.8
NUTRITION_ANT_HAZ_NE2,"Stunting prevalence among children under 5 years of age (% height-for-age <-2 SD), survey-based estimates",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/gho-jme-country-children-aged-5-years-stunted-%28-height-for-age--2-sd%29,2011,2011,2011,SEAR,South-East Asia,BGD,Bangladesh,SEX,SEX_MLE,Male,45.6,45.6 [43.4-47.9],43.4,47.9
NUT_CF_MDD,Minimum dietary diversity 6-23 months,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/minimum-dietary-diversity-6-23-months,2019,2019,2019,SEAR,South-East Asia,BGD,Bangladesh,AGEGROUP,AGEGROUP_MONTHS12-15,12 to 15 months,36.0,36.0 [33.3-38.9],33.3,38.9
NUTRITION_ANT_WHZ_NE2,"Overweight prevalence among children under 5 years of age (% weight-for-height >+2 SD), survey-based estimates",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/gho-jme-overweight-prevalence,2022,2022,2022,SEAR,South-East Asia,BGD,Bangladesh,SEX,SEX_MLE,Male,1.3,1.3 [0.6-3.0],0.6,3.0
NUTRITION_ANT_HAZ_NE2,"Stunting prevalence among children under 5 years of age (% height-for-age <-2 SD), survey-based estimates",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/gho-jme-country-children-aged-5-years-stunted-%28-height-for-age--2-sd%29,2001,2001,2001,SEAR,South-East Asia,BGD,Bangladesh,HOUSEHOLDWEALTH,HOUSEHOLDWEALTH_TOTL,Total,53.2,53.2,,
LBW_NUMBER,Low birth weight number (in thousands),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/low-birth-weight-%28in-thousands%29,2018,2018,2018,SEAR,South-East Asia,BGD,Bangladesh,,,,704.4,704.4 [636.9-777.9],636.9,777.9
NUTRITION_WH_2,"Wasting prevalence among children under 5 years of age (% weight-for-height <-2 SD), survey-based estimates",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/gho-jme-country-children-aged-5-years-wasted-br-%28-weight-for-height--2-sd%29,2004,2004,2004,SEAR,South-East Asia,BGD,Bangladesh,EDUCATIONLEVEL,EDUCATIONLEVEL_SHLM,Secondary or higher,12.7,12.7 [11.0-14.6],11.0,14.6
NUTRITION_WH_2,"Wasting prevalence among children under 5 years of age (% weight-for-height <-2 SD), survey-based estimates",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/gho-jme-country-children-aged-5-years-wasted-br-%28-weight-for-height--2-sd%29,2018,2018,2018,SEAR,South-East Asia,BGD,Bangladesh,WEALTHQUINTILE,WEALTHQUINTILE_WQ3,Q3,7.9,7.9 [6.5-9.4],6.5,9.4
NUT_BF_EBF2D,Exclusively breastfed for the first two days after birth,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/exclusively-breastfed-for-the-first-two-days-after-birth,2014,2014,2014,SEAR,South-East Asia,BGD,Bangladesh,EDUCATIONLEVEL,EDUCATIONLEVEL_SHLM,Secondary or higher,69.7,69.7 [66.3-72.8],66.3,72.8
NUTRITION_WH_3,"Severe wasted prevalence among children under 5 years of age   (% weight-for-height <-3 SD), survey-based estimates",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/gho-jme-country-children-aged-5-years-severe-wasting-br-%28-weight-for-height--3-sd%29,2018,2018,2018,SEAR,South-East Asia,BGD,Bangladesh,AGEGROUP,AGEGROUP_MONTHS36-41,36 to 41 months,1.7,1.7 [0.9-3.1],0.9,3.1
NUTRITION_ANT_WHZ_NE2,"Overweight prevalence among children under 5 years of age (% weight-for-height >+2 SD), survey-based estimates",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/gho-jme-overweight-prevalence,2018,2018,2018,SEAR,South-East Asia,BGD,Bangladesh,AGEGROUP,AGEGROUP_MONTHS18-23,18 to 23 months,2.5,2.5 [1.4-4.4],1.4,4.4
NUTRITION_WH_3,"Severe wasted prevalence among children under 5 years of age   (% weight-for-height <-3 SD), survey-based estimates",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/gho-jme-country-children-aged-5-years-severe-wasting-br-%28-weight-for-height--3-sd%29,1994,1994,1994,SEAR,South-East Asia,BGD,Bangladesh,RESIDENCEAREATYPE,RESIDENCEAREATYPE_TOTL,Total,3.2,3.2,,
NUTRITION_WH_3,"Severe wasted prevalence among children under 5 years of age   (% weight-for-height <-3 SD), survey-based estimates",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/gho-jme-country-children-aged-5-years-severe-wasting-br-%28-weight-for-height--3-sd%29,2014,2014,2014,SEAR,South-East Asia,BGD,Bangladesh,SEX,SEX_FMLE,Female,1.4,1.4 [0.6-3.6],0.6,3.6
NUT_CF_MDD,Minimum dietary diversity 6-23 months,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/minimum-dietary-diversity-6-23-months,2014,2014,2014,SEAR,South-East Asia,BGD,Bangladesh,AGEGROUP,AGEGROUP_MONTHS20-23,20 to 23 months,43.0,43.0 [36.3-49.8],36.3,49.8
NUTRITION_WA_2,"Underweight prevalence among children under 5 years of age   (% weight-for-age <-2 SD), survey-based estimates",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/gho-jme-country-children-aged-5-years-underweight-%28-weight-for-age--2-sd%29-%28-%29,2002,2002,2002,SEAR,South-East Asia,BGD,Bangladesh,WEALTHTERCILE,WEALTHTERCILE_TOTL,Total,41.0,41.0,,
NUTRITION_WA_2,"Underweight prevalence among children under 5 years of age   (% weight-for-age <-2 SD), survey-based estimates",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/gho-jme-country-children-aged-5-years-underweight-%28-weight-for-age--2-sd%29-%28-%29,2018,2018,2018,SEAR,South-East Asia,BGD,Bangladesh,SEX,SEX_FMLE,Female,30.1,30.1 [26.7-33.8],26.7,33.8
NCD_BMI_PLUS2C,"Prevalence of obesity among children and adolescents, BMI > +2 standard deviations above the median (crude estimate) (%)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-obesity-among-children-and-adolescents-bmi-2-standard-deviations-above-the-median-%28crude-estimate%29-%28-%29,2011,2011,2011,SEAR,South-East Asia,BGD,Bangladesh,SEX,SEX_BTSX,Both sexes,0.93392674,0.9 [0.5-1.6],0.47265794,1.6281573
NUTRITION_WH_3,"Severe wasted prevalence among children under 5 years of age   (% weight-for-height <-3 SD), survey-based estimates",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/gho-jme-country-children-aged-5-years-severe-wasting-br-%28-weight-for-height--3-sd%29,2018,2018,2018,SEAR,South-East Asia,BGD,Bangladesh,EDUCATIONLEVEL,EDUCATIONLEVEL_PRLM,Primary,1.6,1.6 [1.1-2.2],1.1,2.2
NUTRITION_ANT_WHZ_NE2,"Overweight prevalence among children under 5 years of age (% weight-for-height >+2 SD), survey-based estimates",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/gho-jme-overweight-prevalence,1993,1993,1993,SEAR,South-East Asia,BGD,Bangladesh,,,,0.4,0.4,,
NUTRITION_WH_3,"Severe wasted prevalence among children under 5 years of age   (% weight-for-height <-3 SD), survey-based estimates",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/gho-jme-country-children-aged-5-years-severe-wasting-br-%28-weight-for-height--3-sd%29,2011,2011,2011,SEAR,South-East Asia,BGD,Bangladesh,SEX,SEX_MLE,Male,3.8,3.8 [3.0-4.8],3.0,4.8
NUTRITION_WH_3,"Severe wasted prevalence among children under 5 years of age   (% weight-for-height <-3 SD), survey-based estimates",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/gho-jme-country-children-aged-5-years-severe-wasting-br-%28-weight-for-height--3-sd%29,2005,2005,2005,SEAR,South-East Asia,BGD,Bangladesh,SEX,SEX_MLE,Male,3.3,3.3,,
NUT_CF_EFF,Egg and/or Flesh Food Consumption 6-23 months,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/egg-and-or-flesh-food-consumption-6-23-months,2019,2019,2019,SEAR,South-East Asia,BGD,Bangladesh,AGEGROUP,AGEGROUP_MONTHS6-11,6 to 11 months,41.4,41.4 [39.0-43.7],39.0,43.7
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-obesity-among-adults-bmi--30-%28age-standardized-estimate%29-%28-%29,1997,1997,1997,SEAR,South-East Asia,BGD,Bangladesh,SEX,SEX_FMLE,Female,0.8532539,0.9 [0.7-1.1],0.65723993,1.096418
NUTRITION_WA_2,"Underweight prevalence among children under 5 years of age   (% weight-for-age <-2 SD), survey-based estimates",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/gho-jme-country-children-aged-5-years-underweight-%28-weight-for-age--2-sd%29-%28-%29,2007,2007,2007,SEAR,South-East Asia,BGD,Bangladesh,SEX,SEX_MLE,Male,36.2,36.2 [32.6-40.0],32.6,40.0
NCD_BMI_PLUS1C,"Prevalence of overweight among children and adolescents, BMI > +1 standard deviations above the median (crude estimate) (%)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-overweight-among-children-and-adolescents-bmi-1-standard-deviations-above-the-median-%28crude-estimate%29-%28-%29,2021,2021,2021,SEAR,South-East Asia,BGD,Bangladesh,SEX,SEX_MLE,Male,5.3407706,5.3 [2.9-8.7],2.9163176,8.7111115
